,user_id,num_movies_rated,avg_rating,rating_std,high_rated_movies,low_rated_movies,avg_sentiment,avg_review_length
0,ur0000006,1.0,10.0,0.0,1.0,0.0,0.23032407407407407,345.0
1,ur0000011,12.0,6.5,1.834021909257456,2.0,1.0,0.1414681866336278,134.5
2,ur0000157,5.0,6.4,2.5099800796022267,1.0,2.0,0.021539623772285084,201.2
3,ur0000206,1.0,10.0,0.0,1.0,0.0,0.35,46.0
4,ur0000457,1.0,9.0,0.0,1.0,0.0,0.21666666666666667,211.0
5,ur0000578,5.0,4.0,2.7386127875258306,1.0,3.0,0.14390741770855406,105.6
6,ur0000684,9.0,7.111111111111111,1.615893285805443,4.0,0.0,0.25177661367145493,203.11111111111111
7,ur0000685,3.0,7.0,1.0,1.0,0.0,0.18316244969022746,176.66666666666666
8,ur0000988,1.0,3.0,0.0,0.0,1.0,0.1388888888888889,124.0
9,ur0001054,1.0,7.0,0.0,0.0,0.0,0.2984848484848485,84.0
10,ur0001107,4.0,5.5,3.1091263510296048,1.0,1.0,0.10541666666666666,104.25
11,ur0001220,73.0,6.493150684931507,1.5996812848470174,14.0,8.0,0.1472468172188828,190.1095890410959
12,ur0001326,1.0,7.0,0.0,0.0,0.0,0.22573696145124716,168.0
13,ur0001478,1.0,8.0,0.0,1.0,0.0,0.2620052375607931,273.0
14,ur0001586,4.0,6.75,1.707825127659933,1.0,0.0,0.08614579864579866,216.25
15,ur0001593,1.0,9.0,0.0,1.0,0.0,0.196969696969697,348.0
16,ur0001721,1.0,4.0,0.0,0.0,1.0,0.016035353535353552,261.0
17,ur0001757,3.0,7.333333333333333,2.516611478423583,1.0,0.0,0.22929411970437952,367.3333333333333
18,ur0002216,3.0,2.6666666666666665,2.081665999466133,0.0,2.0,0.013940890966253292,244.33333333333334
19,ur0002369,3.0,7.666666666666667,1.1547005383792517,1.0,0.0,0.14400643766278443,168.33333333333334
20,ur0002492,1.0,10.0,0.0,1.0,0.0,0.2772727272727273,104.0
21,ur0002536,2.0,6.0,5.656854249492381,1.0,1.0,0.07397005772005771,144.0
22,ur0002632,1.0,1.0,0.0,0.0,1.0,0.14959086052836054,492.0
23,ur0002746,16.0,6.1875,1.42448821218944,2.0,1.0,0.06884223828657689,172.5
24,ur0002819,1.0,10.0,0.0,1.0,0.0,0.11493055555555558,264.0
25,ur0002834,1.0,7.0,0.0,0.0,0.0,0.05643939393939394,213.0
26,ur0002847,5.0,4.8,2.7748873851023217,1.0,2.0,0.10389330277565571,233.8
27,ur0003104,1.0,1.0,0.0,0.0,1.0,-0.05416666666666667,189.0
28,ur0003136,124.0,5.943548387096774,2.0691399546940272,27.0,30.0,0.13147905651174144,225.9758064516129
29,ur0003252,1.0,6.0,0.0,0.0,0.0,0.10000000000000002,108.0
30,ur0003333,13.0,8.0,0.9128709291752769,11.0,0.0,0.18268394915269917,98.84615384615384
31,ur0003394,1.0,10.0,0.0,1.0,0.0,0.31666666666666665,94.0
32,ur0003839,7.0,7.857142857142857,0.6900655593423543,5.0,0.0,0.23052378721880418,189.42857142857142
33,ur0003898,1.0,1.0,0.0,0.0,1.0,-0.03183299156983368,204.0
34,ur0004052,2.0,6.5,0.7071067811865476,0.0,0.0,0.05710611405055849,183.0
35,ur0004243,6.0,7.5,1.378404875209022,2.0,0.0,0.2057555477588506,200.16666666666666
36,ur0004298,3.0,6.333333333333333,4.041451884327381,1.0,1.0,0.24079635642135644,142.66666666666666
37,ur0004543,1.0,4.0,0.0,0.0,1.0,0.08723544973544975,738.0
38,ur0004663,1.0,10.0,0.0,1.0,0.0,0.36666666666666664,63.0
39,ur0004835,1.0,4.0,0.0,0.0,1.0,0.25583333333333336,231.0
40,ur0004877,1.0,10.0,0.0,1.0,0.0,0.16103232323232322,195.0
41,ur0005435,2.0,7.0,1.4142135623730951,1.0,0.0,0.25803571428571426,216.0
42,ur0005684,30.0,7.133333333333334,1.3829836145670416,9.0,1.0,0.15542920468855648,268.26666666666665
43,ur0005879,7.0,6.142857142857143,2.410295378065479,2.0,2.0,0.10719102616892166,124.14285714285714
44,ur0005924,1.0,8.0,0.0,1.0,0.0,0.24340277777777775,109.0
45,ur0005963,1.0,10.0,0.0,1.0,0.0,-0.14011574074074076,535.0
46,ur0006042,1.0,7.0,0.0,0.0,0.0,0.1375,9.0
47,ur0006147,2.0,5.5,2.1213203435596424,0.0,1.0,0.05544301712779974,205.0
48,ur0006216,1.0,7.0,0.0,0.0,0.0,0.06620163690476191,355.0
49,ur0006535,1.0,4.0,0.0,0.0,1.0,0.02291666666666669,90.0
50,ur0006565,1.0,2.0,0.0,0.0,1.0,-0.08075396825396826,174.0
51,ur0006869,1.0,10.0,0.0,1.0,0.0,0.16930641821946169,168.0
52,ur0007020,1.0,7.0,0.0,0.0,0.0,0.07180397727272729,347.0
53,ur0007313,1.0,8.0,0.0,1.0,0.0,-0.07604166666666666,108.0
54,ur0007384,9.0,7.111111111111111,1.1666666666666665,5.0,0.0,0.133020026780181,271.44444444444446
55,ur0007437,5.0,6.2,0.8366600265340756,0.0,0.0,0.1022314942002442,171.4
56,ur0007626,1.0,8.0,0.0,1.0,0.0,0.08445680582044217,1576.0
57,ur0007627,3.0,7.333333333333333,0.5773502691896258,1.0,0.0,0.20026762187088273,281.6666666666667
58,ur0007737,1.0,6.0,0.0,0.0,0.0,0.007492997198879542,143.0
59,ur0008028,1.0,5.0,0.0,0.0,0.0,0.3246794871794872,103.0
60,ur0008195,1.0,8.0,0.0,1.0,0.0,0.2549019607843137,101.0
61,ur0008207,1.0,1.0,0.0,0.0,1.0,0.1218030139052866,571.0
62,ur0008275,1.0,6.0,0.0,0.0,0.0,0.07808302808302808,187.0
63,ur0008348,1.0,7.0,0.0,0.0,0.0,0.28425925925925927,131.0
64,ur0008357,10.0,6.8,2.3475755815545347,3.0,1.0,0.2451130230787447,202.7
65,ur0008380,1.0,7.0,0.0,0.0,0.0,0.06614583333333333,75.0
66,ur0008492,1.0,6.0,0.0,0.0,0.0,0.015625,98.0
67,ur0008691,1.0,6.0,0.0,0.0,0.0,0.029772727272727274,101.0
68,ur0008765,2.0,5.5,6.363961030678928,1.0,1.0,0.11778472829254082,195.0
69,ur0008870,1.0,7.0,0.0,0.0,0.0,0.3373737373737373,122.0
70,ur0009149,3.0,7.333333333333333,1.5275252316519465,1.0,0.0,0.14039671759684386,291.0
71,ur0009276,3.0,6.666666666666667,0.5773502691896258,0.0,0.0,0.136948874066221,282.3333333333333
72,ur0009403,20.0,5.25,2.8446625921465443,4.0,9.0,0.08862626303816792,187.75
73,ur0009423,1.0,4.0,0.0,0.0,1.0,0.19734693877551013,309.0
74,ur0009586,5.0,4.8,3.1144823004794873,1.0,3.0,0.09783472456340672,250.6
75,ur0009605,8.0,8.25,1.6690459207925603,6.0,0.0,0.21836503803446827,266.875
76,ur0009727,1.0,5.0,0.0,0.0,0.0,-0.07583333333333331,149.0
77,ur0009774,2.0,7.5,3.5355339059327378,1.0,0.0,0.12083333333333332,117.0
78,ur0009794,1.0,10.0,0.0,1.0,0.0,0.1372333333333333,388.0
79,ur0009833,1.0,7.0,0.0,0.0,0.0,0.274074074074074,53.0
80,ur0009887,1.0,7.0,0.0,0.0,0.0,0.28190476190476194,244.0
81,ur0009943,2.0,6.0,1.4142135623730951,0.0,0.0,0.34705828122494786,91.5
82,ur0010024,2.0,6.5,0.7071067811865476,0.0,0.0,0.19583333333333333,68.0
83,ur0010034,1.0,6.0,0.0,0.0,0.0,0.22788149350649353,73.0
84,ur0010070,1.0,2.0,0.0,0.0,1.0,-0.008333333333333331,46.0
85,ur0010174,1.0,9.0,0.0,1.0,0.0,0.06171875,141.0
86,ur0010695,1.0,4.0,0.0,0.0,1.0,0.07183673469387757,334.0
87,ur0010946,1.0,3.0,0.0,0.0,1.0,0.24176548089591568,270.0
88,ur0011016,2.0,8.0,2.8284271247461903,1.0,0.0,0.30069444444444443,108.0
89,ur0011104,2.0,3.5,3.5355339059327378,0.0,1.0,0.02496770590520593,307.0
90,ur0011132,1.0,7.0,0.0,0.0,0.0,0.19127255925201128,557.0
91,ur0011263,20.0,6.6,1.6026294183720637,4.0,1.0,0.14683537146345566,385.9
92,ur0011275,9.0,6.0,1.8027756377319946,2.0,1.0,0.1757125345608684,352.8888888888889
93,ur0011377,20.0,7.05,2.350251946180731,7.0,2.0,0.15578907339195763,203.95
94,ur0011571,1.0,9.0,0.0,1.0,0.0,0.3875,43.0
95,ur0011596,1.0,7.0,0.0,0.0,0.0,0.3582010582010582,87.0
96,ur0011762,116.0,6.905172413793103,1.8414476737698489,39.0,10.0,0.12653376998155674,230.72413793103448
97,ur0012031,1.0,9.0,0.0,1.0,0.0,0.2041666666666667,61.0
98,ur0012098,1.0,10.0,0.0,1.0,0.0,0.5322128851540616,138.0
99,ur0012168,1.0,10.0,0.0,1.0,0.0,0.1738095238095238,72.0
100,ur0012295,3.0,9.0,1.7320508075688772,2.0,0.0,0.18180320301043984,383.0
101,ur0012333,1.0,8.0,0.0,1.0,0.0,0.10303030303030303,68.0
102,ur0012434,3.0,3.3333333333333335,0.5773502691896258,0.0,3.0,0.16486308136308137,343.0
103,ur0012520,3.0,6.333333333333333,2.516611478423583,1.0,1.0,0.1824061124061124,377.6666666666667
104,ur0012530,1.0,6.0,0.0,0.0,0.0,-1.0,13.0
105,ur0012624,1.0,7.0,0.0,0.0,0.0,0.19723484848484849,390.0
106,ur0012711,2.0,10.0,0.0,2.0,0.0,0.2538690476190476,103.0
107,ur0012899,13.0,5.0,2.23606797749979,0.0,4.0,0.11680840285621137,186.69230769230768
108,ur0012985,1.0,10.0,0.0,1.0,0.0,0.51,67.0
109,ur0013589,1.0,10.0,0.0,1.0,0.0,0.030000000000000027,67.0
110,ur0013691,1.0,7.0,0.0,0.0,0.0,0.35714285714285715,181.0
111,ur0013950,1.0,10.0,0.0,1.0,0.0,0.03372222222222222,111.0
112,ur0013998,1.0,6.0,0.0,0.0,0.0,0.17552910052910053,261.0
113,ur0014196,1.0,5.0,0.0,0.0,0.0,-0.7250000000000001,102.0
114,ur0014251,3.0,9.0,1.7320508075688772,2.0,0.0,0.19731541606541605,131.66666666666666
115,ur0014271,2.0,8.5,2.1213203435596424,1.0,0.0,0.08742665380596415,311.0
116,ur0014492,3.0,4.666666666666667,2.309401076758503,0.0,1.0,0.05399886379053046,161.66666666666666
117,ur0014500,1.0,6.0,0.0,0.0,0.0,0.13276868059476754,232.0
118,ur0014592,1.0,4.0,0.0,0.0,1.0,-0.06909523809523808,235.0
119,ur0014652,2.0,10.0,0.0,2.0,0.0,0.26851851851851855,150.5
120,ur0014699,39.0,6.589743589743589,1.8023077124670897,9.0,4.0,0.1881783111119128,331.15384615384613
121,ur0015030,1.0,9.0,0.0,1.0,0.0,0.2683712121212121,275.0
122,ur0015043,2.0,6.0,0.0,0.0,0.0,0.4209027777777778,134.5
123,ur0015081,4.0,7.0,1.4142135623730951,1.0,0.0,0.20102788800705468,259.5
124,ur0015339,9.0,7.444444444444445,2.7436796055257213,5.0,1.0,0.16982024488979655,327.55555555555554
125,ur0015442,8.0,6.625,1.3024701806293193,3.0,0.0,0.19376215221414156,209.125
126,ur0015482,1.0,6.0,0.0,0.0,0.0,0.09861904761904763,280.0
127,ur0015494,1.0,7.0,0.0,0.0,0.0,0.060204081632653055,68.0
128,ur0015529,1.0,10.0,0.0,1.0,0.0,0.875,18.0
129,ur0015552,4.0,8.5,1.9148542155126762,3.0,0.0,0.18645942829016351,320.0
130,ur0015876,1.0,10.0,0.0,1.0,0.0,0.26644736842105265,107.0
131,ur0015915,1.0,10.0,0.0,1.0,0.0,0.15894444444444442,292.0
132,ur0015991,1.0,6.0,0.0,0.0,0.0,0.40981481481481485,116.0
133,ur0016097,1.0,7.0,0.0,0.0,0.0,0.2787878787878787,614.0
134,ur0016164,3.0,8.0,1.7320508075688772,1.0,0.0,0.18065279360016206,247.66666666666666
135,ur0016269,1.0,7.0,0.0,0.0,0.0,-0.04995004995004994,92.0
136,ur0016317,1.0,10.0,0.0,1.0,0.0,0.12450635386119256,258.0
137,ur0016329,1.0,7.0,0.0,0.0,0.0,0.3038372859025033,205.0
138,ur0016680,1.0,7.0,0.0,0.0,0.0,0.21548295454545457,68.0
139,ur0016685,2.0,7.5,3.5355339059327378,1.0,0.0,0.05757287157287155,254.0
140,ur0016718,1.0,10.0,0.0,1.0,0.0,0.173489898989899,220.0
141,ur0017124,1.0,10.0,0.0,1.0,0.0,0.1739777777777778,239.0
142,ur0017155,2.0,6.5,0.7071067811865476,0.0,0.0,0.2683541666666667,165.5
143,ur0017252,1.0,10.0,0.0,1.0,0.0,0.21340136054421768,350.0
144,ur0017382,1.0,6.0,0.0,0.0,0.0,0.26794871794871794,114.0
145,ur0017661,1.0,7.0,0.0,0.0,0.0,0.18541666666666667,91.0
146,ur0017702,3.0,8.666666666666666,2.3094010767585034,2.0,0.0,0.08925677535971653,314.6666666666667
147,ur0017718,1.0,7.0,0.0,0.0,0.0,0.19396864396864397,321.0
148,ur0017860,3.0,7.333333333333333,0.5773502691896258,1.0,0.0,0.0074078798185941005,113.66666666666667
149,ur0017863,1.0,10.0,0.0,1.0,0.0,0.26666666666666666,64.0
150,ur0018086,2.0,4.0,4.242640687119285,0.0,1.0,-0.0086607142857143,204.5
151,ur0018174,1.0,7.0,0.0,0.0,0.0,0.4966666666666667,104.0
152,ur0018365,89.0,6.202247191011236,1.9781750961250928,21.0,16.0,0.12152892604775437,244.48314606741573
153,ur0018448,1.0,7.0,0.0,0.0,0.0,0.3039523311937106,278.0
154,ur0018454,11.0,6.818181818181818,1.6624188291872668,3.0,0.0,0.1655768553759064,288.27272727272725
155,ur0018477,5.0,6.8,2.16794833886788,2.0,0.0,0.26492988287432734,153.8
156,ur0018651,1.0,4.0,0.0,0.0,1.0,0.1138888888888889,194.0
157,ur0018990,2.0,8.0,2.8284271247461903,1.0,0.0,0.3030701754385965,122.0
158,ur0019264,4.0,8.25,0.9574271077563381,3.0,0.0,0.2564595127095127,125.5
159,ur0019310,5.0,7.2,1.9235384061671346,2.0,0.0,0.18307076669472505,270.6
160,ur0019380,3.0,8.0,2.0,2.0,0.0,0.25017361111111114,85.0
161,ur0019636,5.0,6.8,1.6431676725154984,2.0,1.0,0.11629832780813473,253.0
162,ur0019715,1.0,3.0,0.0,0.0,1.0,0.03192982456140351,167.0
163,ur0019730,2.0,9.5,0.7071067811865476,2.0,0.0,0.07484251168461697,246.5
164,ur0019941,1.0,6.0,0.0,0.0,0.0,0.1333323641532597,687.0
165,ur0019994,1.0,8.0,0.0,1.0,0.0,0.36414335664335673,230.0
166,ur0020028,3.0,8.0,1.7320508075688772,1.0,0.0,0.13402029683279684,297.6666666666667
167,ur0020204,1.0,10.0,0.0,1.0,0.0,0.18444444444444444,152.0
168,ur0020332,6.0,8.5,1.378404875209022,5.0,0.0,0.11104207403119455,316.1666666666667
169,ur0020459,5.0,8.4,1.1401754250991378,4.0,0.0,0.21953992303992304,115.8
170,ur0020737,9.0,4.333333333333333,2.23606797749979,1.0,5.0,0.07792122058325762,219.55555555555554
171,ur0020840,1.0,6.0,0.0,0.0,0.0,0.19852657004830918,186.0
172,ur0020866,13.0,7.0,1.6832508230603465,5.0,1.0,0.06930797842889408,196.0
173,ur0020868,2.0,8.5,2.1213203435596424,1.0,0.0,0.3124013752526824,438.5
174,ur0020872,1.0,10.0,0.0,1.0,0.0,0.29384469696969695,271.0
175,ur0021768,1.0,7.0,0.0,0.0,0.0,0.23745265151515152,248.0
176,ur0021812,6.0,5.666666666666667,1.2110601416389966,0.0,1.0,0.16984976989763312,193.83333333333334
177,ur0021878,2.0,7.0,1.4142135623730951,1.0,0.0,0.20570013998199094,328.5
178,ur0022136,2.0,7.0,1.4142135623730951,1.0,0.0,0.10442155067155068,136.0
179,ur0022844,2.0,5.0,5.656854249492381,1.0,1.0,0.07080775669642855,118.5
180,ur0023083,1.0,10.0,0.0,1.0,0.0,0.22066326530612243,138.0
181,ur0023286,1.0,10.0,0.0,1.0,0.0,0.18269230769230768,151.0
182,ur0023515,3.0,4.333333333333333,0.5773502691896258,0.0,2.0,0.14455761316872426,159.66666666666666
183,ur0023779,7.0,5.571428571428571,1.618347187425374,0.0,2.0,0.2504833520102049,149.42857142857142
184,ur0023812,37.0,7.837837837837838,1.6917038339679502,14.0,0.0,0.18222430536776174,295.35135135135135
185,ur0023821,2.0,6.0,2.8284271247461903,1.0,1.0,-0.024116161616161612,157.5
186,ur0024256,2.0,5.0,1.4142135623730951,0.0,1.0,0.17197420634920635,129.5
187,ur0024463,4.0,8.5,1.7320508075688772,3.0,0.0,0.1738973002464051,298.5
188,ur0024699,1.0,7.0,0.0,0.0,0.0,0.11388125440451023,349.0
189,ur0024989,1.0,6.0,0.0,0.0,0.0,0.145,39.0
190,ur0025026,1.0,4.0,0.0,0.0,1.0,0.20535714285714285,201.0
191,ur0025133,1.0,5.0,0.0,0.0,0.0,0.10056689342403628,176.0
192,ur0025147,2.0,9.0,1.4142135623730951,2.0,0.0,0.17979813664596273,111.0
193,ur0025650,1.0,7.0,0.0,0.0,0.0,0.3278846153846154,173.0
194,ur0025747,1.0,2.0,0.0,0.0,1.0,0.12433862433862435,60.0
195,ur0025930,2.0,7.5,2.1213203435596424,1.0,0.0,0.2623237133237133,240.0
196,ur0026608,1.0,10.0,0.0,1.0,0.0,0.09791666666666668,186.0
197,ur0026740,6.0,6.666666666666667,1.0327955589886444,1.0,0.0,0.16672334156343896,220.0
198,ur0026795,2.0,8.5,2.1213203435596424,1.0,0.0,0.2816690476190476,369.5
199,ur0026868,3.0,9.0,1.0,3.0,0.0,0.25851648351648354,161.33333333333334
200,ur0027183,2.0,10.0,0.0,2.0,0.0,0.27638888888888885,104.0
201,ur0027228,1.0,6.0,0.0,0.0,0.0,0.12964285714285714,132.0
202,ur0027499,3.0,7.666666666666667,2.0816659994661326,1.0,0.0,0.2367777788013444,365.6666666666667
203,ur0028288,13.0,7.6923076923076925,1.4366984945013914,6.0,0.0,0.20013064638261763,189.30769230769232
204,ur0028450,1.0,9.0,0.0,1.0,0.0,0.3627403846153846,135.0
205,ur0028922,2.0,8.0,1.4142135623730951,1.0,0.0,0.1060637862218531,481.0
206,ur0028979,3.0,7.0,1.0,1.0,0.0,0.015356098579782788,173.66666666666666
207,ur0029195,1.0,2.0,0.0,0.0,1.0,0.3108418367346939,104.0
208,ur0029205,1.0,5.0,0.0,0.0,0.0,0.1758116883116883,446.0
209,ur0029312,1.0,10.0,0.0,1.0,0.0,0.018478260869565225,193.0
210,ur0029518,1.0,9.0,0.0,1.0,0.0,0.051515151515151514,145.0
211,ur0029708,6.0,7.0,1.5491933384829668,3.0,0.0,0.09684702648327743,125.33333333333333
212,ur0029717,1.0,7.0,0.0,0.0,0.0,0.2217384370015949,188.0
213,ur0029876,2.0,7.0,0.0,0.0,0.0,0.20319313141923434,263.5
214,ur0030387,1.0,6.0,0.0,0.0,0.0,0.14185185185185184,110.0
215,ur0030554,3.0,5.0,4.0,1.0,1.0,-0.006895203284092162,176.33333333333334
216,ur0030667,1.0,7.0,0.0,0.0,0.0,0.17311507936507933,109.0
217,ur0030805,3.0,6.666666666666667,1.1547005383792517,1.0,0.0,0.25730268959435626,103.33333333333333
218,ur0030864,6.0,6.5,1.378404875209022,2.0,0.0,0.14180818069129428,178.5
219,ur0030904,1.0,10.0,0.0,1.0,0.0,0.1840401785714286,237.0
220,ur0031107,1.0,3.0,0.0,0.0,1.0,-0.25595238095238093,46.0
221,ur0031212,1.0,9.0,0.0,1.0,0.0,0.07500000000000001,65.0
222,ur0031289,1.0,7.0,0.0,0.0,0.0,0.11666666666666667,122.0
223,ur0031345,10.0,6.5,1.9578900207451218,3.0,1.0,0.10098311370002548,226.1
224,ur0031458,1.0,5.0,0.0,0.0,0.0,0.18202380952380956,164.0
225,ur0032063,1.0,2.0,0.0,0.0,1.0,0.08571428571428572,38.0
226,ur0032212,1.0,10.0,0.0,1.0,0.0,0.33495129243827154,202.0
227,ur0032412,1.0,6.0,0.0,0.0,0.0,-0.3553571428571428,73.0
228,ur0032649,1.0,6.0,0.0,0.0,0.0,-0.03809523809523809,197.0
229,ur0032758,1.0,10.0,0.0,1.0,0.0,0.05670995670995672,124.0
230,ur0032762,1.0,7.0,0.0,0.0,0.0,0.14427437641723356,230.0
231,ur0033241,8.0,5.75,2.187627547301936,0.0,2.0,0.09140164219595334,273.625
232,ur0033401,1.0,7.0,0.0,0.0,0.0,0.14355555555555555,253.0
233,ur0033913,134.0,7.231343283582089,2.2374602247213664,65.0,16.0,0.17556102124981715,218.1865671641791
234,ur0033984,1.0,2.0,0.0,0.0,1.0,-0.027136752136752137,288.0
235,ur0034136,1.0,7.0,0.0,0.0,0.0,0.14047619047619048,196.0
236,ur0034239,1.0,6.0,0.0,0.0,0.0,-0.11260330578512394,85.0
237,ur0034297,1.0,10.0,0.0,1.0,0.0,0.20742857142857143,183.0
238,ur0034527,1.0,1.0,0.0,0.0,1.0,0.40166666666666667,122.0
239,ur0034691,1.0,10.0,0.0,1.0,0.0,0.2195028011204482,197.0
240,ur0034811,1.0,10.0,0.0,1.0,0.0,0.25833333333333336,67.0
241,ur0034847,3.0,6.333333333333333,1.1547005383792517,0.0,0.0,0.20104541816726693,148.66666666666666
242,ur0034874,1.0,5.0,0.0,0.0,0.0,0.012202380952380954,304.0
243,ur0034965,1.0,8.0,0.0,1.0,0.0,0.043333333333333335,112.0
244,ur0035229,74.0,7.77027027027027,1.9270766937222807,36.0,3.0,0.2050434937413131,256.2432432432432
245,ur0035246,2.0,6.5,0.7071067811865476,0.0,0.0,0.16983574722061562,265.0
246,ur0035296,1.0,2.0,0.0,0.0,1.0,0.1921768707482993,183.0
247,ur0035842,1.0,9.0,0.0,1.0,0.0,0.21510416666666668,52.0
248,ur0036778,2.0,7.0,0.0,0.0,0.0,0.20200871619420008,198.0
249,ur0037262,1.0,1.0,0.0,0.0,1.0,0.02149103468547913,611.0
250,ur0037282,1.0,8.0,0.0,1.0,0.0,0.15320512820512822,141.0
251,ur0037355,1.0,10.0,0.0,1.0,0.0,0.1265535292131037,418.0
252,ur0037517,1.0,10.0,0.0,1.0,0.0,0.4633333333333334,82.0
253,ur0037655,1.0,7.0,0.0,0.0,0.0,0.7233333333333334,58.0
254,ur0038016,1.0,2.0,0.0,0.0,1.0,-0.0726190476190476,87.0
255,ur0038058,2.0,9.0,1.4142135623730951,2.0,0.0,0.3768990929705215,77.5
256,ur0038640,1.0,7.0,0.0,0.0,0.0,0.13071428571428573,155.0
257,ur0038786,1.0,3.0,0.0,0.0,1.0,0.012152777777777768,89.0
258,ur0038992,2.0,5.5,2.1213203435596424,0.0,1.0,0.0886894499178982,351.5
259,ur0039047,3.0,4.666666666666667,1.5275252316519465,0.0,1.0,0.03610354203409759,295.0
260,ur0039088,7.0,8.428571428571429,2.9358214555806383,6.0,1.0,0.0721374674588726,242.0
261,ur0039313,1.0,5.0,0.0,0.0,0.0,0.04144736842105262,166.0
262,ur0039580,1.0,1.0,0.0,0.0,1.0,-0.425,37.0
263,ur0040475,1.0,8.0,0.0,1.0,0.0,0.18549052028218696,370.0
264,ur0040533,2.0,7.0,0.0,0.0,0.0,0.07890299306428339,304.5
265,ur0040540,1.0,6.0,0.0,0.0,0.0,0.029893984220907308,172.0
266,ur0041087,7.0,6.857142857142857,2.3401261667248794,2.0,1.0,0.14335042683682914,237.85714285714286
267,ur0041285,1.0,10.0,0.0,1.0,0.0,0.125,47.0
268,ur0041696,2.0,6.0,0.0,0.0,0.0,0.17397210084451822,555.0
269,ur0041922,15.0,8.933333333333334,1.6242214252050853,12.0,0.0,0.22325372628177922,226.2
270,ur0041958,2.0,5.0,1.4142135623730951,0.0,1.0,0.08284313725490193,513.5
271,ur0041975,1.0,8.0,0.0,1.0,0.0,0.28645276292335115,174.0
272,ur0042118,1.0,6.0,0.0,0.0,0.0,0.25619588744588745,202.0
273,ur0042263,1.0,7.0,0.0,0.0,0.0,0.21192063492063495,316.0
274,ur0042310,4.0,7.75,1.5,1.0,0.0,0.24489628136200717,227.75
275,ur0042732,1.0,10.0,0.0,1.0,0.0,0.12720588235294117,134.0
276,ur0042909,11.0,7.545454545454546,2.0670576365276494,6.0,1.0,0.1975558093141979,300.54545454545456
277,ur0043283,8.0,6.375,2.8252686345094435,3.0,2.0,0.05168538396188707,178.625
278,ur0043429,3.0,7.0,0.0,0.0,0.0,0.24925925925925926,123.66666666666667
279,ur0043677,1.0,9.0,0.0,1.0,0.0,0.2506410256410257,82.0
280,ur0043734,2.0,3.5,3.5355339059327378,0.0,1.0,0.23183328713429813,274.5
281,ur0043888,1.0,8.0,0.0,1.0,0.0,0.17222602739726026,742.0
282,ur0043961,1.0,4.0,0.0,0.0,1.0,0.35714285714285715,86.0
283,ur0043975,36.0,6.944444444444445,1.8507827601846807,14.0,2.0,0.20952608190369298,199.33333333333334
284,ur0044039,1.0,10.0,0.0,1.0,0.0,0.20684523809523808,245.0
285,ur0044371,1.0,10.0,0.0,1.0,0.0,0.18733766233766236,136.0
286,ur0044528,11.0,7.545454545454546,0.8201995322647245,6.0,0.0,0.21494524141323554,253.1818181818182
287,ur0044608,1.0,8.0,0.0,1.0,0.0,-0.5,14.0
288,ur0044742,2.0,8.0,0.0,2.0,0.0,0.3357803891184573,41.5
289,ur0044981,9.0,6.888888888888889,2.0275875100994063,3.0,2.0,0.20438639569372855,275.6666666666667
290,ur0045306,1.0,2.0,0.0,0.0,1.0,0.4928571428571428,79.0
291,ur0045491,1.0,1.0,0.0,0.0,1.0,-0.247718253968254,147.0
292,ur0045822,1.0,8.0,0.0,1.0,0.0,0.2645723104056437,233.0
293,ur0045914,3.0,8.0,1.7320508075688772,1.0,0.0,0.06831183261183262,198.66666666666666
294,ur0046482,1.0,6.0,0.0,0.0,0.0,0.3016666666666667,149.0
295,ur0046499,1.0,7.0,0.0,0.0,0.0,-0.09375,71.0
296,ur0046575,1.0,6.0,0.0,0.0,0.0,0.08367726492726493,648.0
297,ur0046631,2.0,8.5,0.7071067811865476,2.0,0.0,0.15224031279178343,161.5
298,ur0046904,4.0,4.5,3.0,0.0,2.0,0.13988563478588945,150.5
299,ur0046908,2.0,8.5,0.7071067811865476,2.0,0.0,0.1984460690824327,236.5
300,ur0046969,7.0,5.0,1.8257418583505538,1.0,4.0,0.14377031195819598,254.0
301,ur0046988,1.0,7.0,0.0,0.0,0.0,0.14595959595959596,136.0
302,ur0047074,2.0,7.0,4.242640687119285,1.0,1.0,-0.008143939393939398,81.0
303,ur0047302,1.0,7.0,0.0,0.0,0.0,0.16594202898550722,156.0
304,ur0047679,1.0,7.0,0.0,0.0,0.0,0.2526458601458602,312.0
305,ur0047752,2.0,5.0,1.4142135623730951,0.0,1.0,-0.022052457346574992,106.5
306,ur0048068,1.0,8.0,0.0,1.0,0.0,0.1175793650793651,118.0
307,ur0048175,1.0,7.0,0.0,0.0,0.0,0.3400641025641026,178.0
308,ur0048193,4.0,5.0,2.943920288775949,1.0,2.0,0.12792812773708523,425.0
309,ur0048206,1.0,5.0,0.0,0.0,0.0,0.06693722943722945,272.0
310,ur0048662,2.0,8.5,2.1213203435596424,1.0,0.0,0.16097830554861803,261.0
311,ur0048735,55.0,5.654545454545454,1.9072782800919308,6.0,14.0,0.10191793683478036,171.03636363636363
312,ur0049000,2.0,5.0,2.8284271247461903,0.0,1.0,0.15710470085470085,427.0
313,ur0049196,3.0,9.333333333333334,1.1547005383792517,3.0,0.0,0.09722457675969527,288.6666666666667
314,ur0049984,1.0,4.0,0.0,0.0,1.0,-0.21041666666666659,67.0
315,ur0050145,1.0,8.0,0.0,1.0,0.0,0.07083333333333333,162.0
